[Epoch 1]	Learning rate: 2.00e-4
[Epoch 1]	Learning rate: 2.00e-4
[335/800]	[L1: 11.3520]	0.1+0.0s
[336/800]	[L1: 11.3350]	0.2+0.0s
[337/800]	[L1: 11.3325]	0.1+0.0s
[338/800]	[L1: 11.3115]	0.1+0.0s
[339/800]	[L1: 11.2995]	0.1+0.0s
[340/800]	[L1: 11.2828]	0.2+0.0s
[341/800]	[L1: 11.2720]	0.2+0.0s
[342/800]	[L1: 11.2477]	0.1+0.0s
[343/800]	[L1: 11.2601]	0.1+0.0s
[344/800]	[L1: 11.2614]	0.1+0.0s
[345/800]	[L1: 11.2662]	0.2+0.0s
[346/800]	[L1: 11.2514]	0.1+0.0s
[347/800]	[L1: 11.2723]	0.2+0.0s
[348/800]	[L1: 11.2620]	0.1+0.0s
[349/800]	[L1: 11.2517]	0.1+0.0s
[350/800]	[L1: 11.2316]	0.1+0.0s
[351/800]	[L1: 11.2103]	0.1+0.0s
[352/800]	[L1: 11.1868]	0.2+0.0s
[353/800]	[L1: 11.2167]	0.1+0.0s
[354/800]	[L1: 11.1964]	0.1+0.0s
[355/800]	[L1: 11.1800]	0.1+0.0s
[356/800]	[L1: 11.1666]	0.1+0.0s
[357/800]	[L1: 11.1468]	0.1+0.0s
[358/800]	[L1: 11.1380]	0.2+0.0s
[359/800]	[L1: 11.1358]	0.1+0.0s
[360/800]	[L1: 11.1181]	0.1+0.0s
[361/800]	[L1: 11.1196]	0.1+0.0s
[362/800]	[L1: 11.0973]	0.1+0.0s
[363/800]	[L1: 11.0763]	0.1+0.0s
[364/800]	[L1: 11.0617]	0.2+0.0s
[365/800]	[L1: 11.0469]	0.1+0.0s
[366/800]	[L1: 11.0670]	0.1+0.0s
[367/800]	[L1: 11.0459]	0.1+0.0s
[368/800]	[L1: 11.0305]	0.1+0.0s
[369/800]	[L1: 11.0106]	0.1+0.0s
[370/800]	[L1: 10.9891]	0.1+0.0s
[371/800]	[L1: 10.9680]	0.1+0.0s
[372/800]	[L1: 10.9477]	0.1+0.0s
[373/800]	[L1: 10.9257]	0.2+0.0s
[374/800]	[L1: 10.9293]	0.1+0.0s
[375/800]	[L1: 10.9367]	0.1+0.0s
[376/800]	[L1: 10.9215]	0.1+0.0s
[377/800]	[L1: 10.9347]	0.1+0.0s
[378/800]	[L1: 10.9122]	0.1+0.0s
[379/800]	[L1: 10.8881]	0.1+0.0s
[380/800]	[L1: 10.8662]	0.1+0.0s
[381/800]	[L1: 10.8493]	0.1+0.0s
[382/800]	[L1: 10.8345]	0.1+0.0s
[383/800]	[L1: 10.8290]	0.1+0.0s
[384/800]	[L1: 10.8292]	0.1+0.0s
[385/800]	[L1: 10.8194]	0.1+0.0s
[386/800]	[L1: 10.8471]	0.1+0.0s
[387/800]	[L1: 10.8310]	0.1+0.0s
[388/800]	[L1: 10.8106]	0.1+0.0s
[389/800]	[L1: 10.8103]	0.1+0.0s
[390/800]	[L1: 10.8049]	0.1+0.0s
[391/800]	[L1: 10.8145]	0.1+0.0s
[392/800]	[L1: 10.8008]	0.1+0.0s
[393/800]	[L1: 10.8153]	0.1+0.0s
[394/800]	[L1: 10.7985]	0.1+0.0s
[395/800]	[L1: 10.7944]	0.1+0.0s
[396/800]	[L1: 10.7799]	0.1+0.0s
[397/800]	[L1: 10.7715]	0.1+0.0s
[398/800]	[L1: 10.7616]	0.1+0.0s
[399/800]	[L1: 10.7403]	0.6+0.0s
[400/800]	[L1: 10.7212]	0.5+0.0s
[401/800]	[L1: 10.7147]	0.5+0.0s
[402/800]	[L1: 10.6943]	0.5+0.0s
[403/800]	[L1: 10.6751]	0.5+0.0s
[404/800]	[L1: 10.6588]	0.5+0.0s
[405/800]	[L1: 10.6424]	0.5+0.0s
[406/800]	[L1: 10.6420]	0.5+0.0s
[407/800]	[L1: 10.6480]	0.5+0.0s
[408/800]	[L1: 10.6358]	0.4+0.0s
[409/800]	[L1: 10.6310]	0.4+0.0s
[410/800]	[L1: 10.6151]	0.4+0.0s
[411/800]	[L1: 10.5965]	0.4+0.0s
[412/800]	[L1: 10.5752]	0.4+0.0s
[413/800]	[L1: 10.5959]	0.4+0.0s
[414/800]	[L1: 10.5878]	0.4+0.0s
[415/800]	[L1: 10.5779]	0.4+0.0s
[416/800]	[L1: 10.5763]	0.5+0.0s
[417/800]	[L1: 10.5669]	0.4+0.0s
[418/800]	[L1: 10.5550]	0.4+0.0s
[419/800]	[L1: 10.5433]	0.5+0.0s
[420/800]	[L1: 10.5264]	0.4+0.0s
[421/800]	[L1: 10.5212]	0.1+0.0s
[422/800]	[L1: 10.5338]	0.1+0.0s
[423/800]	[L1: 10.5229]	0.2+0.0s
[424/800]	[L1: 10.5184]	0.1+0.0s
[425/800]	[L1: 10.4998]	0.1+0.0s
[426/800]	[L1: 10.4921]	0.1+0.0s
[427/800]	[L1: 10.4857]	0.2+0.0s
[428/800]	[L1: 10.4754]	0.1+0.0s
[429/800]	[L1: 10.4631]	0.1+0.0s
[430/800]	[L1: 10.4744]	0.1+0.0s
[431/800]	[L1: 10.4577]	0.1+0.0s
[432/800]	[L1: 10.4374]	0.1+0.0s
[433/800]	[L1: 10.4723]	0.1+0.0s
[434/800]	[L1: 10.4785]	0.1+0.0s
[435/800]	[L1: 10.4618]	0.1+0.0s
[436/800]	[L1: 10.4502]	0.1+0.0s
[437/800]	[L1: 10.4478]	0.1+0.0s
[438/800]	[L1: 10.4537]	0.1+0.0s
[439/800]	[L1: 10.4430]	0.1+0.0s
[440/800]	[L1: 10.4339]	0.1+0.0s
[441/800]	[L1: 10.4340]	0.1+0.0s
[442/800]	[L1: 10.4407]	0.1+0.0s
[443/800]	[L1: 10.4358]	0.1+0.0s
[444/800]	[L1: 10.4280]	0.1+0.0s
[445/800]	[L1: 10.4198]	0.1+0.0s
[446/800]	[L1: 10.4062]	0.1+0.0s
[447/800]	[L1: 10.3933]	0.1+0.0s
[448/800]	[L1: 10.4018]	0.1+0.0s
[449/800]	[L1: 10.3904]	0.1+0.0s
[450/800]	[L1: 10.3832]	0.1+0.0s
[451/800]	[L1: 10.3719]	0.1+0.0s
[452/800]	[L1: 10.3648]	0.1+0.0s
[453/800]	[L1: 10.3496]	0.1+0.0s
[454/800]	[L1: 10.3370]	0.1+0.0s
[455/800]	[L1: 10.3262]	0.1+0.0s
[456/800]	[L1: 10.3179]	0.2+0.0s
[457/800]	[L1: 10.3059]	0.1+0.0s
[458/800]	[L1: 10.2979]	0.1+0.0s
[459/800]	[L1: 10.2946]	0.1+0.0s
[460/800]	[L1: 10.2838]	0.1+0.0s
[461/800]	[L1: 10.2704]	0.1+0.0s
[462/800]	[L1: 10.2684]	0.1+0.0s
[463/800]	[L1: 10.2532]	0.1+0.0s
[464/800]	[L1: 10.2460]	0.1+0.0s
[465/800]	[L1: 10.2388]	0.1+0.0s
[466/800]	[L1: 10.2350]	0.1+0.0s
[467/800]	[L1: 10.2236]	0.1+0.0s
[468/800]	[L1: 10.2242]	0.1+0.0s
[469/800]	[L1: 10.2353]	0.1+0.0s
[470/800]	[L1: 10.2373]	0.2+0.0s
[471/800]	[L1: 10.2412]	0.1+0.0s
[472/800]	[L1: 10.2262]	0.1+0.0s
[473/800]	[L1: 10.2372]	0.1+0.0s
[474/800]	[L1: 10.2243]	0.1+0.0s
[475/800]	[L1: 10.2291]	0.1+0.0s
[476/800]	[L1: 10.2190]	0.1+0.0s
[477/800]	[L1: 10.2173]	0.1+0.0s
[478/800]	[L1: 10.2016]	0.1+0.0s
[479/800]	[L1: 10.1953]	0.1+0.0s
[480/800]	[L1: 10.1874]	0.1+0.0s
[481/800]	[L1: 10.1827]	0.1+0.0s
[482/800]	[L1: 10.1685]	0.1+0.0s
[483/800]	[L1: 10.1575]	0.1+0.0s
[484/800]	[L1: 10.1441]	0.1+0.0s
[485/800]	[L1: 10.1346]	0.1+0.0s
[486/800]	[L1: 10.1238]	0.1+0.0s
[487/800]	[L1: 10.1151]	0.1+0.0s
[488/800]	[L1: 10.0986]	0.1+0.0s
[489/800]	[L1: 10.0893]	0.1+0.0s
[490/800]	[L1: 10.0757]	0.1+0.0s
[491/800]	[L1: 10.0689]	0.1+0.0s
[492/800]	[L1: 10.0555]	0.1+0.0s
[493/800]	[L1: 10.0390]	0.1+0.0s
[494/800]	[L1: 10.0301]	0.1+0.0s
[495/800]	[L1: 10.0265]	0.1+0.0s
[496/800]	[L1: 10.0190]	0.1+0.0s
[497/800]	[L1: 10.0093]	0.1+0.0s
[498/800]	[L1: 9.9997]	0.1+0.0s
[499/800]	[L1: 10.0001]	0.1+0.0s
[500/800]	[L1: 9.9992]	0.1+0.0s
[501/800]	[L1: 10.0036]	0.1+0.0s
[502/800]	[L1: 9.9957]	0.1+0.0s
[503/800]	[L1: 9.9871]	0.1+0.0s
[504/800]	[L1: 9.9959]	0.1+0.0s
[505/800]	[L1: 9.9860]	0.1+0.0s
[506/800]	[L1: 9.9848]	0.1+0.0s
[507/800]	[L1: 10.0058]	0.1+0.0s
[508/800]	[L1: 9.9920]	0.1+0.0s
[509/800]	[L1: 9.9764]	0.1+0.0s
[510/800]	[L1: 9.9633]	0.1+0.0s
[511/800]	[L1: 9.9697]	0.1+0.0s
[512/800]	[L1: 9.9725]	0.1+0.0s
[513/800]	[L1: 9.9577]	0.1+0.0s
[514/800]	[L1: 9.9482]	0.1+0.0s
[515/800]	[L1: 9.9447]	0.1+0.0s
[516/800]	[L1: 9.9446]	0.1+0.0s
[517/800]	[L1: 9.9438]	0.1+0.0s
[518/800]	[L1: 9.9366]	0.1+0.0s
[519/800]	[L1: 9.9223]	0.1+0.0s
[520/800]	[L1: 9.9109]	0.1+0.0s
[521/800]	[L1: 9.9035]	0.1+0.0s
[522/800]	[L1: 9.8948]	0.1+0.0s
[523/800]	[L1: 9.8908]	0.1+0.0s
[524/800]	[L1: 9.8897]	0.1+0.0s
[525/800]	[L1: 9.8952]	0.1+0.0s
[526/800]	[L1: 9.8861]	0.1+0.0s
[527/800]	[L1: 9.8807]	0.1+0.0s
[528/800]	[L1: 9.8787]	0.1+0.0s
[529/800]	[L1: 9.8740]	0.1+0.0s
[530/800]	[L1: 9.8689]	0.1+0.0s
[531/800]	[L1: 9.8584]	0.1+0.0s
[532/800]	[L1: 9.8498]	0.1+0.0s
[533/800]	[L1: 9.8442]	0.1+0.0s
[534/800]	[L1: 9.8292]	0.1+0.0s
[535/800]	[L1: 9.8210]	0.1+0.0s
[536/800]	[L1: 9.8147]	0.1+0.0s
[537/800]	[L1: 9.8062]	0.1+0.0s
[538/800]	[L1: 9.7931]	0.1+0.0s
[539/800]	[L1: 9.8148]	0.1+0.0s
[540/800]	[L1: 9.8122]	0.1+0.0s
[541/800]	[L1: 9.8026]	0.1+0.0s
[542/800]	[L1: 9.8065]	0.1+0.0s
[543/800]	[L1: 9.8121]	0.1+0.0s
[544/800]	[L1: 9.7987]	0.1+0.0s
[545/800]	[L1: 9.8071]	0.1+0.0s
[546/800]	[L1: 9.8028]	0.1+0.0s
[547/800]	[L1: 9.8019]	0.1+0.0s
[548/800]	[L1: 9.7906]	0.1+0.0s
[549/800]	[L1: 9.7808]	0.1+0.0s
[550/800]	[L1: 9.7697]	0.1+0.0s
[551/800]	[L1: 9.7560]	0.1+0.0s
[552/800]	[L1: 9.7551]	0.1+0.0s
[553/800]	[L1: 9.7432]	0.1+0.0s
[554/800]	[L1: 9.7346]	0.1+0.0s
[555/800]	[L1: 9.7266]	0.1+0.0s
[556/800]	[L1: 9.7167]	0.1+0.0s
[557/800]	[L1: 9.7138]	0.1+0.0s
[558/800]	[L1: 9.7548]	0.1+0.0s
[559/800]	[L1: 9.7442]	0.1+0.0s
[560/800]	[L1: 9.7366]	0.1+0.0s
[561/800]	[L1: 9.7217]	0.1+0.0s
[562/800]	[L1: 9.7095]	0.1+0.0s
[563/800]	[L1: 9.7049]	0.1+0.0s
[564/800]	[L1: 9.7064]	0.1+0.0s
[565/800]	[L1: 9.6930]	0.1+0.0s
[566/800]	[L1: 9.6828]	0.2+0.0s
[567/800]	[L1: 9.6813]	0.2+0.0s
[568/800]	[L1: 9.6676]	0.1+0.0s
[569/800]	[L1: 9.6564]	0.1+0.0s
[570/800]	[L1: 9.6451]	0.1+0.0s
[571/800]	[L1: 9.6430]	0.1+0.0s
[572/800]	[L1: 9.6371]	0.1+0.0s
[573/800]	[L1: 9.6232]	0.1+0.0s
[574/800]	[L1: 9.6163]	0.2+0.0s
[575/800]	[L1: 9.6070]	0.1+0.0s
[576/800]	[L1: 9.6301]	0.1+0.0s
[577/800]	[L1: 9.6193]	0.1+0.0s
[578/800]	[L1: 9.6259]	0.1+0.0s
[579/800]	[L1: 9.6262]	0.2+0.0s
[580/800]	[L1: 9.6146]	0.1+0.0s
[581/800]	[L1: 9.6024]	0.1+0.0s
[582/800]	[L1: 9.6147]	0.1+0.0s
[583/800]	[L1: 9.6124]	0.1+0.0s
[584/800]	[L1: 9.5991]	0.1+0.0s
[585/800]	[L1: 9.5982]	0.2+0.0s
[586/800]	[L1: 9.5848]	0.1+0.0s
[587/800]	[L1: 9.5756]	0.1+0.0s
[588/800]	[L1: 9.5681]	0.1+0.0s
[589/800]	[L1: 9.5621]	0.2+0.0s
[590/800]	[L1: 9.5502]	0.2+0.0s
[591/800]	[L1: 9.5370]	0.1+0.0s
[592/800]	[L1: 9.5345]	0.1+0.0s
[593/800]	[L1: 9.5232]	0.6+0.0s
[594/800]	[L1: 9.5177]	0.5+0.0s
[595/800]	[L1: 9.5237]	0.6+0.0s
[596/800]	[L1: 9.5175]	0.5+0.0s
[597/800]	[L1: 9.5052]	0.4+0.0s
[598/800]	[L1: 9.5064]	0.4+0.0s
[599/800]	[L1: 9.5118]	0.4+0.0s
[600/800]	[L1: 9.5002]	0.4+0.0s
[601/800]	[L1: 9.5121]	0.4+0.0s
[602/800]	[L1: 9.5086]	0.4+0.0s
[603/800]	[L1: 9.5089]	0.4+0.0s
[604/800]	[L1: 9.5038]	0.4+0.0s
[605/800]	[L1: 9.4969]	0.7+0.0s
[606/800]	[L1: 9.4830]	0.4+0.0s
[607/800]	[L1: 9.4762]	0.4+0.0s
[608/800]	[L1: 9.4711]	0.4+0.0s
[609/800]	[L1: 9.4606]	0.1+0.0s
[610/800]	[L1: 9.4578]	0.2+0.0s
[611/800]	[L1: 9.4505]	0.1+0.0s
[612/800]	[L1: 9.4450]	0.1+0.0s
[613/800]	[L1: 9.4577]	0.1+0.0s
[614/800]	[L1: 9.4631]	0.1+0.0s
[615/800]	[L1: 9.4528]	0.1+0.0s
[616/800]	[L1: 9.4448]	0.1+0.0s
[617/800]	[L1: 9.4397]	0.1+0.0s
[618/800]	[L1: 9.4391]	0.1+0.0s
[619/800]	[L1: 9.4282]	0.1+0.0s
[620/800]	[L1: 9.4153]	0.1+0.0s
[621/800]	[L1: 9.4052]	1.1+0.0s
[622/800]	[L1: 9.3986]	0.1+0.0s
[623/800]	[L1: 9.3888]	0.1+0.0s
[624/800]	[L1: 9.3908]	0.1+0.0s
[625/800]	[L1: 9.3802]	0.1+0.0s
[Epoch 1]	Learning rate: 1.00e-4
[100/800]	[L1: 18.4398]	14.6+14.4s
[200/800]	[L1: 13.7106]	12.7+0.0s
[300/800]	[L1: 11.6685]	16.8+0.0s
[400/800]	[L1: 10.7681]	15.1+0.0s
[500/800]	[L1: 9.9958]	11.6+0.0s
[600/800]	[L1: 9.4874]	11.6+0.0s
[700/800]	[L1: 9.0309]	13.9+0.0s
[800/800]	[L1: 8.6440]	11.7+0.0s

Evaluation:
[Epoch 1]	Learning rate: 1.00e-4
[100/800]	[L1: 18.4435]	14.9+13.4s
[200/800]	[L1: 13.7020]	12.4+0.0s
[300/800]	[L1: 11.6400]	10.9+0.0s
[400/800]	[L1: 10.8578]	13.2+0.0s
[500/800]	[L1: 10.0999]	11.7+0.0s
[600/800]	[L1: 9.5920]	11.0+0.0s
[700/800]	[L1: 9.1026]	13.7+0.0s
[800/800]	[L1: 8.7206]	12.3+0.0s

Evaluation:
[B100 x2.0]	PSNR: 30.541 SSIM: 0.8777 (Best: 30.541 @epoch 1)
Total time: 0.65s

[Epoch 2]	Learning rate: 1.00e-4
[100/800]	[L1: 6.0765]	13.6+13.5s
[200/800]	[L1: 5.7603]	11.4+0.0s
[300/800]	[L1: 5.5287]	11.8+0.0s
[400/800]	[L1: 5.7468]	12.4+0.0s
[500/800]	[L1: 5.7019]	11.2+0.0s
[600/800]	[L1: 5.6815]	12.1+0.0s
[700/800]	[L1: 5.5476]	13.2+0.0s
[800/800]	[L1: 5.4559]	11.4+0.0s

Evaluation:
[B100 x2.0]	PSNR: 30.762 SSIM: 0.8815 (Best: 30.762 @epoch 2)
Total time: 0.64s

[Epoch 3]	Learning rate: 1.00e-4
[100/800]	[L1: 4.8143]	12.3+13.0s
[200/800]	[L1: 4.7930]	11.0+0.0s
[300/800]	[L1: 4.9650]	12.8+0.0s
[400/800]	[L1: 5.1789]	12.1+0.0s
[500/800]	[L1: 5.3575]	10.5+0.0s
[600/800]	[L1: 5.2636]	12.9+0.0s
[700/800]	[L1: 5.1169]	12.6+0.0s
[800/800]	[L1: 5.1159]	11.4+0.0s

Evaluation:
[B100 x2.0]	PSNR: 30.628 SSIM: 0.8785 (Best: 30.762 @epoch 2)
Total time: 0.64s

[Epoch 4]	Learning rate: 1.00e-4
[100/800]	[L1: 5.1523]	12.0+13.4s
[200/800]	[L1: 5.0179]	11.2+0.0s
[300/800]	[L1: 5.0205]	12.6+0.0s
[400/800]	[L1: 4.9001]	11.6+0.0s
[500/800]	[L1: 4.8762]	10.9+0.0s
[600/800]	[L1: 4.8279]	13.2+0.0s
[700/800]	[L1: 4.8517]	12.2+0.0s
[800/800]	[L1: 4.8340]	10.8+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.057 SSIM: 0.8852 (Best: 31.057 @epoch 4)
Total time: 0.63s

[Epoch 5]	Learning rate: 1.00e-4
[100/800]	[L1: 5.0834]	12.1+13.1s
[200/800]	[L1: 4.8551]	11.0+0.0s
[300/800]	[L1: 4.8234]	12.9+0.0s
[400/800]	[L1: 4.6470]	10.9+0.0s
[500/800]	[L1: 4.6612]	10.5+0.0s
[600/800]	[L1: 4.6911]	13.0+0.0s
[700/800]	[L1: 4.6301]	11.6+0.0s
[800/800]	[L1: 4.6739]	10.8+0.0s

Evaluation:
[B100 x2.0]	PSNR: 30.879 SSIM: 0.8849 (Best: 31.057 @epoch 4)
Total time: 0.63s

[Epoch 6]	Learning rate: 1.00e-4
[100/800]	[L1: 4.8488]	11.3+13.1s
[200/800]	[L1: 5.0314]	13.9+0.0s
[300/800]	[L1: 4.7844]	11.3+0.0s
[400/800]	[L1: 4.8676]	10.6+0.0s
[500/800]	[L1: 4.8790]	12.7+0.0s
[600/800]	[L1: 4.9330]	12.1+0.0s
[700/800]	[L1: 4.8975]	10.7+0.0s
[800/800]	[L1: 4.8220]	13.8+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.248 SSIM: 0.8871 (Best: 31.248 @epoch 6)
Total time: 0.64s

[Epoch 7]	Learning rate: 1.00e-4
[100/800]	[L1: 4.6828]	13.2+13.0s
[200/800]	[L1: 4.7865]	12.5+0.0s
[300/800]	[L1: 4.6070]	10.5+0.0s
[400/800]	[L1: 4.6788]	12.1+0.0s
[500/800]	[L1: 4.7995]	11.9+0.0s
[600/800]	[L1: 4.8377]	10.5+0.0s
[700/800]	[L1: 4.7735]	12.6+0.0s
[800/800]	[L1: 4.7952]	12.9+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.365 SSIM: 0.8892 (Best: 31.365 @epoch 7)
Total time: 0.63s

[Epoch 8]	Learning rate: 1.00e-4
[100/800]	[L1: 4.1751]	13.0+13.0s
[200/800]	[L1: 4.0248]	24.8+0.0s
[300/800]	[L1: 4.4109]	23.5+0.0s
[400/800]	[L1: 4.4079]	18.6+0.0s
[500/800]	[L1: 4.5524]	19.3+0.0s
[600/800]	[L1: 4.4661]	19.9+0.0s
[700/800]	[L1: 4.4454]	18.0+0.0s
[800/800]	[L1: 4.4693]	20.6+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.220 SSIM: 0.8873 (Best: 31.365 @epoch 7)
Total time: 0.62s

[Epoch 9]	Learning rate: 1.00e-4
[100/800]	[L1: 4.7062]	11.9+13.1s
[200/800]	[L1: 4.4228]	13.6+0.0s
[300/800]	[L1: 4.2664]	11.0+0.0s
[400/800]	[L1: 4.4265]	11.7+0.0s
[500/800]	[L1: 4.4547]	12.0+0.0s
[600/800]	[L1: 4.4520]	11.2+0.0s
[700/800]	[L1: 4.5574]	11.8+0.0s
[800/800]	[L1: 4.5842]	13.3+0.0s

Evaluation:
[B100 x2.0]	PSNR: 30.620 SSIM: 0.8846 (Best: 31.365 @epoch 7)
Total time: 0.64s

[Epoch 10]	Learning rate: 1.00e-4
[100/800]	[L1: 4.5081]	20.4+13.0s
[200/800]	[L1: 4.3995]	16.9+0.0s
[300/800]	[L1: 4.2657]	15.5+0.0s
[400/800]	[L1: 4.4147]	15.1+0.0s
[500/800]	[L1: 4.3724]	14.2+0.0s
[600/800]	[L1: 4.3817]	16.1+0.0s
[700/800]	[L1: 4.3877]	14.8+0.0s
[800/800]	[L1: 4.4148]	14.6+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.308 SSIM: 0.8874 (Best: 31.365 @epoch 7)
Total time: 0.67s

[Epoch 11]	Learning rate: 1.00e-4
[100/800]	[L1: 4.8837]	11.4+13.1s
[200/800]	[L1: 4.6619]	21.8+0.0s
[300/800]	[L1: 4.5082]	19.7+0.0s
[400/800]	[L1: 4.5818]	20.8+0.0s
[500/800]	[L1: 4.6350]	20.1+0.0s
[600/800]	[L1: 4.6330]	20.4+0.0s
[700/800]	[L1: 4.5805]	20.6+0.0s
[800/800]	[L1: 4.5813]	19.5+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.367 SSIM: 0.8898 (Best: 31.367 @epoch 11)
Total time: 0.65s

[Epoch 12]	Learning rate: 1.00e-4
[100/800]	[L1: 5.1776]	11.1+13.0s
[200/800]	[L1: 4.9162]	13.8+0.0s
[300/800]	[L1: 4.6896]	11.2+0.0s
[400/800]	[L1: 4.6026]	11.0+0.0s
[500/800]	[L1: 4.5375]	13.2+0.0s
[600/800]	[L1: 4.5060]	11.4+0.0s
[700/800]	[L1: 4.4477]	11.0+0.0s
[800/800]	[L1: 4.4368]	13.4+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.330 SSIM: 0.8853 (Best: 31.367 @epoch 11)
Total time: 0.69s

[Epoch 13]	Learning rate: 1.00e-4
[100/800]	[L1: 4.3734]	13.3+13.1s
[200/800]	[L1: 4.3591]	12.3+0.0s
[300/800]	[L1: 4.5441]	10.9+0.0s
[400/800]	[L1: 4.4863]	13.3+0.0s
[500/800]	[L1: 4.4576]	11.7+0.0s
[600/800]	[L1: 4.4623]	11.0+0.0s
[700/800]	[L1: 4.5035]	13.2+0.0s
[800/800]	[L1: 4.4148]	12.3+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.532 SSIM: 0.8914 (Best: 31.532 @epoch 13)
Total time: 0.65s

[Epoch 14]	Learning rate: 1.00e-4
[100/800]	[L1: 4.2050]	12.5+13.0s
[200/800]	[L1: 4.2958]	11.4+0.0s
[300/800]	[L1: 4.1923]	12.9+0.0s
[400/800]	[L1: 4.1489]	11.7+0.0s
[500/800]	[L1: 4.4177]	10.8+0.0s
[600/800]	[L1: 4.5835]	13.2+0.0s
[700/800]	[L1: 4.5757]	12.1+0.0s
[800/800]	[L1: 4.4947]	11.1+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.423 SSIM: 0.8862 (Best: 31.532 @epoch 13)
Total time: 0.63s

[Epoch 15]	Learning rate: 1.00e-4
[100/800]	[L1: 4.3973]	12.0+13.0s
[200/800]	[L1: 4.2714]	11.4+0.0s
[300/800]	[L1: 4.1028]	13.5+0.0s
[400/800]	[L1: 4.0666]	11.5+0.0s
[500/800]	[L1: 4.3150]	10.8+0.0s
[600/800]	[L1: 4.3480]	13.7+0.0s
[700/800]	[L1: 4.3796]	12.3+0.0s
[800/800]	[L1: 4.4245]	11.1+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.529 SSIM: 0.8913 (Best: 31.532 @epoch 13)
Total time: 0.64s

[Epoch 16]	Learning rate: 1.00e-4
[100/800]	[L1: 3.8615]	11.1+13.1s
[200/800]	[L1: 3.9503]	13.6+0.0s
[300/800]	[L1: 3.8352]	11.6+0.0s
[400/800]	[L1: 4.0209]	10.5+0.0s
[500/800]	[L1: 4.0345]	12.1+0.0s
[600/800]	[L1: 4.0553]	12.2+0.0s
[700/800]	[L1: 4.1395]	10.7+0.0s
[800/800]	[L1: 4.1896]	12.5+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.494 SSIM: 0.8906 (Best: 31.532 @epoch 13)
Total time: 0.64s

[Epoch 17]	Learning rate: 1.00e-4
[100/800]	[L1: 4.1859]	12.2+13.0s
[200/800]	[L1: 3.9957]	13.0+0.0s
[300/800]	[L1: 4.0382]	11.1+0.0s
[400/800]	[L1: 4.2184]	12.2+0.0s
[500/800]	[L1: 4.1645]	12.7+0.0s
[600/800]	[L1: 4.2414]	10.9+0.0s
[700/800]	[L1: 4.2356]	12.5+0.0s
[800/800]	[L1: 4.2194]	13.3+0.0s

Evaluation:
[B100 x2.0]	PSNR: 30.839 SSIM: 0.8913 (Best: 31.532 @epoch 13)
Total time: 0.66s

[Epoch 18]	Learning rate: 1.00e-4
[100/800]	[L1: 4.1672]	12.3+13.1s
[200/800]	[L1: 4.2396]	11.1+0.0s
[300/800]	[L1: 4.3778]	12.8+0.0s
[400/800]	[L1: 4.2405]	11.9+0.0s
[500/800]	[L1: 4.1620]	10.7+0.0s
[600/800]	[L1: 4.1067]	12.9+0.0s
[700/800]	[L1: 4.1568]	12.5+0.0s
[800/800]	[L1: 4.1932]	11.5+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.341 SSIM: 0.8916 (Best: 31.532 @epoch 13)
Total time: 0.70s

[Epoch 19]	Learning rate: 1.00e-4
[100/800]	[L1: 3.9663]	11.4+13.0s
[200/800]	[L1: 3.9873]	11.5+0.0s
[300/800]	[L1: 3.9537]	13.1+0.0s
[400/800]	[L1: 3.8675]	10.9+0.0s
[500/800]	[L1: 3.9637]	10.9+0.0s
[600/800]	[L1: 4.0201]	13.4+0.0s
[700/800]	[L1: 3.9922]	11.7+0.0s
[800/800]	[L1: 4.0556]	11.3+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.409 SSIM: 0.8909 (Best: 31.532 @epoch 13)
Total time: 0.67s

[Epoch 20]	Learning rate: 1.00e-4
[100/800]	[L1: 4.3144]	12.3+13.1s
[200/800]	[L1: 4.3204]	13.2+0.0s
[300/800]	[L1: 4.1402]	11.0+0.0s
[400/800]	[L1: 4.0557]	11.4+0.0s
[500/800]	[L1: 4.0473]	12.5+0.0s
[600/800]	[L1: 4.1413]	11.7+0.0s
[700/800]	[L1: 4.1182]	11.8+0.0s
[800/800]	[L1: 4.1346]	13.5+0.0s

Evaluation:
[B100 x2.0]	PSNR: 31.486 SSIM: 0.8897 (Best: 31.532 @epoch 13)
Total time: 0.66s

[Epoch 21]	Learning rate: 1.00e-4
[100/800]	[L1: 4.3611]	12.4+13.1s
[200/800]	[L1: 4.3134]	11.6+0.0s
[300/800]	[L1: 4.2911]	13.0+0.0s
[400/800]	[L1: 4.3168]	12.2+0.0s
[500/800]	[L1: 4.2212]	10.5+0.0s
[600/800]	[L1: 4.1777]	12.5+0.0s
